com_hostvirtual,36236,nikhef-amsterdam-vps,Amsterdam_NL,Amsterdam NL
com_hostvirtual,36236,reston-virginia,Reston_VA_US,Reston VA US
com_hostvirtual,36236,san-jose,San_Jose_CA_US,San Jose CA US
com_hostvirtual,36236,saopaulo,Sao_Paulo_Brazil,Sao Paulo Brazil
com_hostvirtual,36236,seattle,Seattle_WA_US,Seattle WA US
com_hostvirtual,36236,singapore,Singapore_SG,Singapore SG
com_hostvirtual,36236,sydney-australia,Sydney_AU,Sydney AU
com_hostvirtual,36236,toronto,Toronto_CA,Toronto CA
com_hostvirtual,36236,uk-vps,London_United_Kingdom,London United Kingdom
com_hostvirtual,36236,vps-hosting-india,Chennai_Madras_India,Chennai Madras India
com_linxtelecom,3327,r10-Tbs-T160-GE,Tbilisi_Georgia,"Tbilisi, Georgia"
com_linxtelecom,3327,r10-Waw-Lim-PL,Warsaw_Poland_1,"Warsaw, Poland"
com_linxtelecom,3327,r10-Waw-Linx-PL,Warsaw_Poland_2,"Warsaw, Poland"
com_linxtelecom,3327,r2-Rix-Btwr-LV,Riga_Latvia,"Riga, Latvia"
com_linxtelecom,3327,r2-Trt-KJ-EE,Tartu_Estonia,"Tartu, Estonia"
com_linxtelecom,3327,r2-Vno-Lnrg-LT,Vilnius_Lithuania,"Vilnius, Lithuania"
com_linxtelecom,3327,r8-Fra-Anct-DE,Frankfurt_Germany_1,"Frankfurt, Germany"
com_linxtelecom,3327,r9-Fra-Anct-DE,Frankfurt_Germany_2,"Frankfurt, Germany"
com_linxtelecom,3327,r9-Mow-M9-RU,Moscow_Russia_2,"Moscow, Russia"
com_linxtelecom,3327,r9-Mow-Mar8-RU,Moscow_Russia_1,"Moscow, Russia"
com_linxtelecom,3327,r9-Sln-Song-SE,Stockholm_Sweden_1,"Stockholm, Sweden"
com_linxtelecom,3327,r9-Spb-Boro-RU,StPetersburg_Russia,"St Petersburg, Russia"
com_linxtelecom,3327,r9-Sto-TC-SE,Stockholm_Sweden_2,"Stockholm, Sweden"
com_linxtelecom,3327,r9-Tln-Linx-EE,Tallinn_Estonia_1,"Tallinn, Estonia"
com_linxtelecom,3327,r9-Tln-TIX-EE,Tallinn_Estonia_2,"Tallinn, Estonia"
com_liquidweb,201682,4,Amsterdam_NL,Amsterdam NL
com_liquidweb,32244,1,Lansing_MI_US_1,Lansing MI US
com_liquidweb,32244,2,Lansing_MI_US_2,Lansing MI US
com_liquidweb,53824,3,Phoenix_AZ_US,Phoenix AZ US
com_opus1,6373,trace-via-grid.accessone.net,Tucson_AZ_US_1,Tucson AZ US
com_opus1,6373,trace-via-mci.accessone.net,Tucson_AZ_US_4,Tucson AZ US
com_opus1,6373,trace-via-sprint.accessone.net,Tucson_AZ_US_3,Tucson AZ US
com_opus1,6373,trace-via-ua.accessone.net,Tucson_AZ_US_2,Tucson AZ US
com_pccwglobal,3491,ar01.fus01.pccwbtn.net,FUS01_Fuchsstadt_Germany,Fuchsstadt Germany
com_pccwglobal,3491,ar01.gbe01.pccwbtn.net,GBE01_Gaborone_Botswana,Gaborone Botswana
com_pccwglobal,3491,ar01.gbe02.pccwbtn.net,BGE02_Botswana,Botswana
com_pccwglobal,3491,ar01.gbe02:pccwbtn.net,GBE02_Gaborone_Botswana,Gaborone Botswana
com_pccwglobal,3491,ar01.gos01.pccwbtn.net,GOS01_Belgium,Belgium
com_pccwglobal,3491,ar01.her02.pccwbtn.net,HER02_Herndon_Virginia,Herndon Virginia
com_pccwglobal,3491,ar01.ldn05.pccwbtn.net,LDN05_London_England,London England
com_pccwglobal,3491,ar02.her01.pccwbtn.net,HER01_Herndon_Virginia,Herndon Virginia
com_pccwglobal,3491,br01.ash01.pccwbtn.net,ASH01_Ashburn_Virginia,Ashburn Virginia
com_pccwglobal,3491,br01.atl02.pccwbtn.net,ATL02_Atlanta_Georgia,Atlanta Georgia
com_pccwglobal,3491,br01.frf05.pccwbtn.net,FRF05_Frankfurt_Germany,Frankfurt Germany
com_pccwglobal,3491,br01.frf06.pccwbtn.net,FRF06_Frankfurt_Germany,Frankfurt Germany
com_pccwglobal,3491,br01.frf08.pccwbtn.net,FRF08_Frankfurt_Germany,Frankfurt Germany
com_pccwglobal,3491,br01.hkg08.pccwbtn.net,HKG08_Hong_Kong,Hong Kong
com_pccwglobal,3491,br01.hkg12.pccwbtn.net,HKG12_Hong_Kong,Hong Kong
com_pccwglobal,3491,br01.hkg31.pccwbtn.net,HKG31_Hong_Kong,Hong Kong
com_pccwglobal,3491,br01.hkg39.pccwbtn.net,HKG39_Hong_Kong,Hong Kong
com_pccwglobal,3491,br01.lar02.pccwbtn.net,LAR02_Loredo_Texas,Loredo Texas
com_pccwglobal,3491,br01.ldn03.pccwbtn.net,LDN03_London_England,London England
com_pccwglobal,3491,br01.ldn04.pccwbtn.net,LDN04_London_England,London England
com_pccwglobal,3491,br01.ldn12.pccwbtn.net,LDN12_London_England,London England
com_pccwglobal,3491,br01.mca02.pccwbtn.net,MCA02_McAllen_Texas,McAllen Texas
com_pccwglobal,3491,br01.mil02.pccwbtn.net,MIL02_Milan_Italy,Milan Italy
com_pccwglobal,3491,br01.nyc06.pccwbtn.net,NYC06_New_York_City,New York City
com_pccwglobal,3491,br01.nyc07.pccwbtn.net,NYC07_New_York_City,New York City
com_pccwglobal,3491,br01.osa01.pccwbtn.net,OSA01_Osaka_Japan,Osaka Japan
com_pccwglobal,3491,br01.sin03.pccwbtn.net,SIN03_Singapore,Singapore
com_pccwglobal,3491,br01.tap04.pccwbtn.net,TAP04_Taipei_ROC,Taipei ROC
com_pccwglobal,3491,br01.tap06.pccwbtn.net,TAP06_Taipei_ROC,Taipei ROC
com_pccwglobal,3491,br01.wdc02.pccwbtn.net,WDC02_Washington_DC,Washington DC
com_pccwglobal,3491,br02.tok02.pccwbtn.net,TOK02_Tokyo_Japan,Tokyo Japan
com_pccwglobal,3491,cr01.ams01.pccwbtn.net,AMS01_Amsterdam_Netherlands,Amsterdam Netherlands
com_pccwglobal,3491,cr01.ash02.pccwbtn.net,ASH02_Ashburn_Virginia,Ashburn Virginia
com_pccwglobal,3491,cr01.ath01.pccwbtn.net,ATH01_Athens_Greece,Athens Greece
com_pccwglobal,3491,cr01.bkk01.pccwbtn.net,BKK01_Bangkok_Thailand,Bangkok Thailand
com_pccwglobal,3491,cr01.blt01.pccwbtn.net,BLT01_Baltimore_Maryland,Baltimore Maryland
com_pccwglobal,3491,cr01.dub03.pccwbtn.net,DUB03_Dubai_UAE,Dubai UAE
com_pccwglobal,3491,cr01.frf02.pccwbtn.net,FRF02_Frankfurt_Germany,Frankfurt Germany
com_pccwglobal,3491,cr01.hkg04.pccwbtn.net,HKG04_Hong_Kong,Hong Kong
com_pccwglobal,3491,cr01.hkg05.pccwbtn.net,HKG05_Hong_Kong,Hong Kong
com_pccwglobal,3491,cr01.hkg15.pccwbtn.net,HKG15_Hong_Kong,Hong Kong
com_pccwglobal,3491,cr01.jkt01.pccwbtn.net,JKT01_Jakarta_Indonesia,Jakarta Indonesia
com_pccwglobal,3491,cr01.klp01.pccwbtn.net,KLP01_Kula_Lumpur_Malaysia,Kula Lumpur Malaysia
com_pccwglobal,3491,cr01.lar01.pccwbtn.net,LAR01_Laredo_Texas,Laredo Texas
com_pccwglobal,3491,cr01.lax01.pccwbtn.net,LAX01_Los_Angeles_California,Los Angeles California
com_pccwglobal,3491,cr01.lax04.pccwbtn.net,LAX04_Los_Angeles_California,Los Angeles California
com_pccwglobal,3491,cr01.lax05.pccwbtn.net,LAX05_Los_Angeles_California,Los Angeles California
com_pccwglobal,3491,cr01.mca01.pccwbtn.net,MCA01_McAllen_Texas,McAllen Texas
com_pccwglobal,3491,cr01.mil01.pccwbtn.net,MIL01_Milan_Italy,Milan Italy
com_pccwglobal,3491,cr01.mnl01.pccwbtn.net,MNL01_Manila_Phillipines,Manila Phillipines
com_pccwglobal,3491,cr01.nyc02.pccwbtn.net,NYC02_New_York_City,New York City
com_pccwglobal,3491,cr01.par03.pccwbtn.net,PAR03_Paris_France,Paris France
